source,target,channel,timestamp
adubois,jdubois,email_cc,2026-03-26 11:00:00+00:00
adubois,rmensah,email_cc,2026-03-26 11:00:00+00:00
msharif,jhassan,email,2026-03-26 11:45:00+00:00
msharif,kpark,email,2026-03-26 11:45:00+00:00
msharif,tkobayashi,email,2026-03-26 11:45:00+00:00
msharif,rchowdhury,email_cc,2026-03-26 11:45:00+00:00
msharif,lrossi,email_cc,2026-03-26 11:45:00+00:00
jdubois,mabebe,email,2026-03-26 12:15:00+00:00
jdubois,rmensah,email,2026-03-26 12:15:00+00:00
jdubois,fpereira,email,2026-03-26 12:15:00+00:00
jdubois,jokonkwo,email_cc,2026-03-26 12:15:00+00:00
amustafa,mgarcia,email,2026-03-26 13:00:00+00:00
amustafa,rpatel,email,2026-03-26 13:00:00+00:00
amustafa,nkhatri,email_cc,2026-03-26 13:00:00+00:00
amustafa,mohammedhaddad,email_cc,2026-03-26 13:00:00+00:00
lzhang,adubois,email,2026-03-26 13:45:00+00:00
lzhang,tsato,email,2026-03-26 13:45:00+00:00
lzhang,rpatel,email,2026-03-26 13:45:00+00:00
lzhang,mgarcia,email_cc,2026-03-26 13:45:00+00:00
lzhang,jokonkwo,email_cc,2026-03-26 13:45:00+00:00
ymorales,jhassan,email,2026-03-26 14:30:00+00:00
ymorales,eabbas,email,2026-03-26 14:30:00+00:00
ymorales,ljohansson,email,2026-03-26 14:30:00+00:00
ymorales,tsato,email_cc,2026-03-26 14:30:00+00:00
ymorales,hwang,email_cc,2026-03-26 14:30:00+00:00
mgarcia,msharif,email,2026-03-26 15:00:00+00:00
mgarcia,rchowdhury,email,2026-03-26 15:00:00+00:00
mgarcia,adubois,email_cc,2026-03-26 15:00:00+00:00
mgarcia,tsato,email_cc,2026-03-26 15:00:00+00:00
mabebe,rmensah,email,2026-03-26 15:30:00+00:00
mabebe,fpereira,email,2026-03-26 15:30:00+00:00
mabebe,cndlovu,email,2026-03-26 15:30:00+00:00
mabebe,jdubois,email_cc,2026-03-26 15:30:00+00:00
mabebe,jokonkwo,email_cc,2026-03-26 15:30:00+00:00
hwang,tsato,email,2026-03-27 09:15:00+00:00
hwang,jhassan,email,2026-03-27 09:15:00+00:00
hwang,ljohansson,email,2026-03-27 09:15:00+00:00
hwang,mgarcia,email_cc,2026-03-27 09:15:00+00:00
hwang,ymorales,email_cc,2026-03-27 09:15:00+00:00
mgarcia,tsato,email,2026-03-27 09:30:00+00:00
mgarcia,jhassan,email,2026-03-27 09:30:00+00:00
mgarcia,rchowdhury,email,2026-03-27 09:30:00+00:00
mgarcia,carlosgarcia,email,2026-03-27 09:30:00+00:00
mgarcia,adubois,email_cc,2026-03-27 09:30:00+00:00
mgarcia,ymorales,email_cc,2026-03-27 09:30:00+00:00
adubois,tsato,email,2026-03-27 10:00:00+00:00
adubois,mgarcia,email,2026-03-27 10:00:00+00:00
adubois,rpatel,email,2026-03-27 10:00:00+00:00
adubois,jhassan,email_cc,2026-03-27 10:00:00+00:00
adubois,ymorales,email_cc,2026-03-27 10:00:00+00:00
msharif,rchowdhury,email,2026-03-27 10:30:00+00:00
msharif,carlosgarcia,email,2026-03-27 10:30:00+00:00
msharif,mgarcia,email,2026-03-27 10:30:00+00:00
msharif,jhassan,email_cc,2026-03-27 10:30:00+00:00
rpatel,adubois,email,2026-03-27 11:00:00+00:00
rpatel,lzhang,email,2026-03-27 11:00:00+00:00
rpatel,ymorales,email,2026-03-27 11:00:00+00:00
rpatel,mgarcia,email_cc,2026-03-27 11:00:00+00:00
rpatel,rprasad,email_cc,2026-03-27 11:00:00+00:00
rpatel,kpark,email_cc,2026-03-27 11:00:00+00:00
jhassan,hwang,email,2026-03-27 11:15:00+00:00
jhassan,tkobayashi,email,2026-03-27 11:15:00+00:00
jhassan,rprasad,email,2026-03-27 11:15:00+00:00
jhassan,kpark,email,2026-03-27 11:15:00+00:00
jhassan,tsato,email_cc,2026-03-27 11:15:00+00:00
jhassan,ljohansson,email_cc,2026-03-27 11:15:00+00:00
jhassan,ymorales,email_cc,2026-03-27 11:15:00+00:00
jdubois,mabebe,email,2026-03-27 11:30:00+00:00
jdubois,rmensah,email,2026-03-27 11:30:00+00:00
jdubois,fpereira,email,2026-03-27 11:30:00+00:00
jdubois,jokonkwo,email_cc,2026-03-27 11:30:00+00:00
jdubois,adeyokonkwo,email_cc,2026-03-27 11:30:00+00:00
mouyang,msharif,email,2026-03-27 12:00:00+00:00
mouyang,rchowdhury,email,2026-03-27 12:00:00+00:00
mouyang,knguyen,email,2026-03-27 12:00:00+00:00
mouyang,rpatel,email_cc,2026-03-27 12:00:00+00:00
mouyang,mohammedhaddad,email_cc,2026-03-27 12:00:00+00:00
ymorales,tsato,email,2026-03-27 12:30:00+00:00
ymorales,jhassan,email,2026-03-27 12:30:00+00:00
ymorales,mgarcia,email_cc,2026-03-27 12:30:00+00:00
ymorales,adubois,email_cc,2026-03-27 12:30:00+00:00
lzhang,adubois,email,2026-03-27 13:00:00+00:00
lzhang,rpatel,email,2026-03-27 13:00:00+00:00
lzhang,mgarcia,email,2026-03-27 13:00:00+00:00
lzhang,jhassan,email_cc,2026-03-27 13:00:00+00:00
lzhang,ymorales,email_cc,2026-03-27 13:00:00+00:00
tsato,jhassan,email,2026-03-28 09:00:00+00:00
tsato,kpark,email,2026-03-28 09:00:00+00:00
tsato,tkobayashi,email,2026-03-28 09:00:00+00:00
tsato,ljohansson,email,2026-03-28 09:00:00+00:00
tsato,adubois,email_cc,2026-03-28 09:00:00+00:00
tsato,ymorales,email_cc,2026-03-28 09:00:00+00:00
adubois,mgarcia,email,2026-03-28 09:30:00+00:00
adubois,jokonkwo,email,2026-03-28 09:30:00+00:00
adubois,rpatel,email_cc,2026-03-28 09:30:00+00:00
adubois,tsato,email_cc,2026-03-28 09:30:00+00:00
hr,all_employees,email,2026-03-28 10:00:00+00:00
jokonkwo,jdubois,email,2026-03-28 10:15:00+00:00
jokonkwo,mabebe,email,2026-03-28 10:15:00+00:00
jokonkwo,rmensah,email,2026-03-28 10:15:00+00:00
jokonkwo,adubois,email_cc,2026-03-28 10:15:00+00:00
jokonkwo,mgarcia,email_cc,2026-03-28 10:15:00+00:00
jhassan,tsato,email,2026-03-28 10:45:00+00:00
jhassan,kpark,email,2026-03-28 10:45:00+00:00
jhassan,tkobayashi,email,2026-03-28 10:45:00+00:00
jhassan,ljohansson,email_cc,2026-03-28 10:45:00+00:00
jhassan,ymorales,email_cc,2026-03-28 10:45:00+00:00
mgarcia,rchowdhury,email,2026-03-28 11:00:00+00:00
mgarcia,msharif,email,2026-03-28 11:00:00+00:00
mgarcia,carlosgarcia,email,2026-03-28 11:00:00+00:00
mgarcia,adubois,email_cc,2026-03-28 11:00:00+00:00
mgarcia,tsato,email_cc,2026-03-28 11:00:00+00:00
rpatel,adubois,email,2026-03-28 11:30:00+00:00
rpatel,tsato,email,2026-03-28 11:30:00+00:00
rpatel,jokonkwo,email,2026-03-28 11:30:00+00:00
rpatel,mgarcia,email_cc,2026-03-28 11:30:00+00:00
tsato,adubois,email,2026-03-28 12:00:00+00:00
tsato,rpatel,email,2026-03-28 12:00:00+00:00
tsato,ymorales,email,2026-03-28 12:00:00+00:00
tsato,jhassan,email_cc,2026-03-28 12:00:00+00:00
tsato,ljohansson,email_cc,2026-03-28 12:00:00+00:00
adubois,all_employees,email,2026-03-28 13:00:00+00:00
msharif,rchowdhury,email,2026-03-28 14:00:00+00:00
msharif,mgarcia,email,2026-03-28 14:00:00+00:00
msharif,carlosgarcia,email_cc,2026-03-28 14:00:00+00:00
hwang,tsato,email,2026-03-29 09:15:00+00:00
hwang,mgarcia,email,2026-03-29 09:15:00+00:00
hwang,jhassan,email,2026-03-29 09:15:00+00:00
hwang,lzhang,email_cc,2026-03-29 09:15:00+00:00
hwang,adubois,email_cc,2026-03-29 09:15:00+00:00
mgarcia,adubois,email,2026-03-29 10:30:00+00:00
mgarcia,tsato,email,2026-03-29 10:30:00+00:00
mgarcia,jokonkwo,email,2026-03-29 10:30:00+00:00
mgarcia,msharif,email_cc,2026-03-29 10:30:00+00:00
mgarcia,rchowdhury,email_cc,2026-03-29 10:30:00+00:00
jdubois,jokonkwo,email,2026-03-29 11:00:00+00:00
jdubois,mabebe,email,2026-03-29 11:00:00+00:00
jdubois,mgarcia,email,2026-03-29 11:00:00+00:00
jdubois,rmensah,email_cc,2026-03-29 11:00:00+00:00
jdubois,fpereira,email_cc,2026-03-29 11:00:00+00:00
jdubois,adeyokonkwo,email_cc,2026-03-29 11:00:00+00:00
tsato,jhassan,email,2026-03-29 11:45:00+00:00
tsato,hwang,email,2026-03-29 11:45:00+00:00
tsato,tkobayashi,email,2026-03-29 11:45:00+00:00
tsato,adubois,email_cc,2026-03-29 11:45:00+00:00
tsato,lzhang,email_cc,2026-03-29 11:45:00+00:00
amustafa,adubois,email,2026-03-29 12:15:00+00:00
amustafa,nsingh,email,2026-03-29 12:15:00+00:00
amustafa,rchowdhury,email,2026-03-29 12:15:00+00:00
amustafa,msharif,email_cc,2026-03-29 12:15:00+00:00
amustafa,knguyen,email_cc,2026-03-29 12:15:00+00:00
jokonkwo,jdubois,email,2026-03-29 13:00:00+00:00
jokonkwo,mabebe,email,2026-03-29 13:00:00+00:00
jokonkwo,mgarcia,email,2026-03-29 13:00:00+00:00
jokonkwo,adubois,email_cc,2026-03-29 13:00:00+00:00
jokonkwo,rmensah,email_cc,2026-03-29 13:00:00+00:00
msharif,mgarcia,email,2026-03-29 13:45:00+00:00
msharif,rchowdhury,email,2026-03-29 13:45:00+00:00
msharif,lrossi,email,2026-03-29 13:45:00+00:00
msharif,tsato,email_cc,2026-03-29 13:45:00+00:00
msharif,jhassan,email_cc,2026-03-29 13:45:00+00:00
adubois,tsato,email,2026-03-29 14:30:00+00:00
adubois,mgarcia,email,2026-03-29 14:30:00+00:00
adubois,jokonkwo,email,2026-03-29 14:30:00+00:00
adubois,nsingh,email_cc,2026-03-29 14:30:00+00:00
adubois,lzhang,email_cc,2026-03-29 14:30:00+00:00
jhassan,hwang,email,2026-03-29 15:00:00+00:00
jhassan,tkobayashi,email,2026-03-29 15:00:00+00:00
jhassan,rprasad,email,2026-03-29 15:00:00+00:00
jhassan,tsato,email_cc,2026-03-29 15:00:00+00:00
jhassan,ljohansson,email_cc,2026-03-29 15:00:00+00:00
rchowdhury,msharif,email,2026-03-29 16:00:00+00:00
rchowdhury,knguyen,email,2026-03-29 16:00:00+00:00
rchowdhury,lrossi,email,2026-03-29 16:00:00+00:00
rchowdhury,mgarcia,email_cc,2026-03-29 16:00:00+00:00
rchowdhury,adubois,email_cc,2026-03-29 16:00:00+00:00
adubois,all_employees,email,2026-03-30 09:30:00+00:00
tsato,jhassan,email,2026-03-30 10:15:00+00:00
tsato,ymorales,email,2026-03-30 10:15:00+00:00
tsato,rprasad,email,2026-03-30 10:15:00+00:00
tsato,tkobayashi,email,2026-03-30 10:15:00+00:00
tsato,mgarcia,email_cc,2026-03-30 10:15:00+00:00
tsato,adubois,email_cc,2026-03-30 10:15:00+00:00
jokonkwo,mgarcia,email,2026-03-30 11:00:00+00:00
jokonkwo,mabebe,email,2026-03-30 11:00:00+00:00
jokonkwo,rmensah,email,2026-03-30 11:00:00+00:00
jokonkwo,adubois,email_cc,2026-03-30 11:00:00+00:00
jokonkwo,rpatel,email_cc,2026-03-30 11:00:00+00:00
mgarcia,jhassan,email,2026-03-30 11:30:00+00:00
mgarcia,rchowdhury,email,2026-03-30 11:30:00+00:00
mgarcia,lrossi,email,2026-03-30 11:30:00+00:00
mgarcia,knguyen,email,2026-03-30 11:30:00+00:00
mgarcia,jokonkwo,email_cc,2026-03-30 11:30:00+00:00
mgarcia,tsato,email_cc,2026-03-30 11:30:00+00:00
adubois,rpatel,email,2026-03-30 12:00:00+00:00
adubois,jokonkwo,email,2026-03-30 12:00:00+00:00
adubois,mgarcia,email,2026-03-30 12:00:00+00:00
adubois,tsato,email_cc,2026-03-30 12:00:00+00:00
hr_department,all_employees,email,2026-03-30 12:30:00+00:00
rpatel,adubois,email,2026-03-30 13:00:00+00:00
rpatel,mgarcia,email,2026-03-30 13:00:00+00:00
rpatel,jokonkwo,email,2026-03-30 13:00:00+00:00
rpatel,tsato,email,2026-03-30 13:00:00+00:00
jhassan,tsato,email,2026-03-30 14:00:00+00:00
jhassan,rprasad,email,2026-03-30 14:00:00+00:00
jhassan,tkobayashi,email,2026-03-30 14:00:00+00:00
jhassan,eabbas,email,2026-03-30 14:00:00+00:00
jhassan,mgarcia,email_cc,2026-03-30 14:00:00+00:00
mgarcia,rmensah,email,2026-03-30 15:00:00+00:00
mgarcia,mabebe,email,2026-03-30 15:00:00+00:00
mgarcia,fpereira,email,2026-03-30 15:00:00+00:00
mgarcia,jokonkwo,email_cc,2026-03-30 15:00:00+00:00
anonymous,all_employees,email,2026-03-30 16:00:00+00:00
mgarcia,tsato,email,2026-03-31 09:00:00+00:00
mgarcia,jhassan,email,2026-03-31 09:00:00+00:00
mgarcia,kpark,email,2026-03-31 09:00:00+00:00
mgarcia,tkobayashi,email,2026-03-31 09:00:00+00:00
mgarcia,adubois,email_cc,2026-03-31 09:00:00+00:00
mgarcia,rchowdhury,email_cc,2026-03-31 09:00:00+00:00
jhassan,tsato,email,2026-03-31 10:30:00+00:00
jhassan,kpark,email,2026-03-31 10:30:00+00:00
jhassan,tkobayashi,email,2026-03-31 10:30:00+00:00
jhassan,mgarcia,email_cc,2026-03-31 10:30:00+00:00
jhassan,adubois,email_cc,2026-03-31 10:30:00+00:00
adubois,mgarcia,email,2026-03-31 11:45:00+00:00
adubois,jokonkwo,email,2026-03-31 11:45:00+00:00
adubois,mabebe,email,2026-03-31 11:45:00+00:00
adubois,rpatel,email_cc,2026-03-31 11:45:00+00:00
adubois,tsato,email_cc,2026-03-31 11:45:00+00:00
rchowdhury,msharif,email,2026-03-31 13:15:00+00:00
rchowdhury,carlosgarcia,email,2026-03-31 13:15:00+00:00
rchowdhury,lrossi,email,2026-03-31 13:15:00+00:00
rchowdhury,mgarcia,email_cc,2026-03-31 13:15:00+00:00
rchowdhury,adubois,email_cc,2026-03-31 13:15:00+00:00
adubois,rpatel,email,2026-03-31 14:00:00+00:00
adubois,mgarcia,email,2026-03-31 14:00:00+00:00
adubois,jokonkwo,email,2026-03-31 14:00:00+00:00
adubois,tsato,email_cc,2026-03-31 14:00:00+00:00
adubois,jhassan,email_cc,2026-03-31 14:00:00+00:00
tsato,mgarcia,email,2026-03-31 15:30:00+00:00
tsato,jhassan,email,2026-03-31 15:30:00+00:00
tsato,adubois,email_cc,2026-03-31 15:30:00+00:00
tsato,rpatel,email_cc,2026-03-31 15:30:00+00:00
jhassan,tkobayashi,email,2026-03-31 16:45:00+00:00
jhassan,kpark,email,2026-03-31 16:45:00+00:00
jhassan,hwang,email,2026-03-31 16:45:00+00:00
jhassan,tsato,email_cc,2026-03-31 16:45:00+00:00
jhassan,mgarcia,email_cc,2026-03-31 16:45:00+00:00
adubois,rpatel,email,2026-03-31 17:30:00+00:00
adubois,mgarcia,email,2026-03-31 17:30:00+00:00
adubois,jokonkwo,email,2026-03-31 17:30:00+00:00
adubois,tsato,email,2026-03-31 17:30:00+00:00
adubois,jhassan,email_cc,2026-03-31 17:30:00+00:00
mgarcia,rchowdhury,email,2026-03-31 18:15:00+00:00
mgarcia,msharif,email,2026-03-31 18:15:00+00:00
mgarcia,carlosgarcia,email,2026-03-31 18:15:00+00:00
mgarcia,adubois,email_cc,2026-03-31 18:15:00+00:00
mgarcia,tsato,email_cc,2026-03-31 18:15:00+00:00
rpatel,adubois,email,2026-03-31 19:00:00+00:00
rpatel,mgarcia,email,2026-03-31 19:00:00+00:00
rpatel,tsato,email_cc,2026-03-31 19:00:00+00:00
rpatel,jhassan,email_cc,2026-03-31 19:00:00+00:00
adubois,tsato,email,2026-04-01 09:00:00+00:00
adubois,rpatel,email,2026-04-01 09:00:00+00:00
adubois,mgarcia,email,2026-04-01 09:00:00+00:00
adubois,jokonkwo,email,2026-04-01 09:00:00+00:00
adubois,jhassan,email_cc,2026-04-01 09:00:00+00:00
adubois,ljohansson,email_cc,2026-04-01 09:00:00+00:00
tsato,jhassan,email,2026-04-01 09:30:00+00:00
tsato,kpark,email,2026-04-01 09:30:00+00:00
tsato,tkobayashi,email,2026-04-01 09:30:00+00:00
tsato,hwang,email,2026-04-01 09:30:00+00:00
tsato,mgarcia,email_cc,2026-04-01 09:30:00+00:00
tsato,adubois,email_cc,2026-04-01 09:30:00+00:00
mgarcia,rchowdhury,email,2026-04-01 10:00:00+00:00
mgarcia,carlosgarcia,email,2026-04-01 10:00:00+00:00
mgarcia,lrossi,email,2026-04-01 10:00:00+00:00
mgarcia,knguyen,email,2026-04-01 10:00:00+00:00
mgarcia,tsato,email_cc,2026-04-01 10:00:00+00:00
mgarcia,jhassan,email_cc,2026-04-01 10:00:00+00:00
rpatel,nkhatri,email,2026-04-01 10:30:00+00:00
rpatel,mouyang,email,2026-04-01 10:30:00+00:00
rpatel,mohammedhaddad,email,2026-04-01 10:30:00+00:00
rpatel,amustafa,email,2026-04-01 10:30:00+00:00
rpatel,adubois,email_cc,2026-04-01 10:30:00+00:00
jokonkwo,jdubois,email,2026-04-01 11:00:00+00:00
jokonkwo,mabebe,email,2026-04-01 11:00:00+00:00
jokonkwo,rmensah,email,2026-04-01 11:00:00+00:00
jokonkwo,msilva,email,2026-04-01 11:00:00+00:00
jokonkwo,adubois,email_cc,2026-04-01 11:00:00+00:00
jokonkwo,rpatel,email_cc,2026-04-01 11:00:00+00:00
adubois,msharif,email,2026-04-01 11:30:00+00:00
adubois,rchowdhury,email,2026-04-01 11:30:00+00:00
adubois,carlosgarcia,email,2026-04-01 11:30:00+00:00
adubois,knguyen,email,2026-04-01 11:30:00+00:00
adubois,mgarcia,email_cc,2026-04-01 11:30:00+00:00
adubois,rpatel,email_cc,2026-04-01 11:30:00+00:00
jhassan,tsato,email,2026-04-01 12:00:00+00:00
jhassan,ljohansson,email,2026-04-01 12:00:00+00:00
jhassan,eabbas,email,2026-04-01 12:00:00+00:00
jhassan,adubois,email_cc,2026-04-01 12:00:00+00:00
jhassan,mgarcia,email_cc,2026-04-01 12:00:00+00:00
mgarcia,adubois,email,2026-04-01 12:30:00+00:00
mgarcia,tsato,email,2026-04-01 12:30:00+00:00
mgarcia,jhassan,email_cc,2026-04-01 12:30:00+00:00
mgarcia,rchowdhury,email_cc,2026-04-01 12:30:00+00:00
rpatel,nkhatri,email,2026-04-01 13:00:00+00:00
rpatel,mouyang,email,2026-04-01 13:00:00+00:00
rpatel,mohammedhaddad,email,2026-04-01 13:00:00+00:00
rpatel,adubois,email_cc,2026-04-01 13:00:00+00:00
rpatel,jokonkwo,email_cc,2026-04-01 13:00:00+00:00
adubois,all_employees,email,2026-04-01 14:00:00+00:00
tsato,jhassan,email,2026-04-02 09:00:00+00:00
tsato,kpark,email,2026-04-02 09:00:00+00:00
tsato,tkobayashi,email,2026-04-02 09:00:00+00:00
tsato,mgarcia,email_cc,2026-04-02 09:00:00+00:00
tsato,adubois,email_cc,2026-04-02 09:00:00+00:00
mgarcia,jokonkwo,email,2026-04-02 09:30:00+00:00
mgarcia,mabebe,email,2026-04-02 09:30:00+00:00
mgarcia,rmensah,email,2026-04-02 09:30:00+00:00
mgarcia,adubois,email_cc,2026-04-02 09:30:00+00:00
mgarcia,tsato,email_cc,2026-04-02 09:30:00+00:00
jdubois,mabebe,email,2026-04-02 10:15:00+00:00
jdubois,rmensah,email,2026-04-02 10:15:00+00:00
jdubois,fpereira,email,2026-04-02 10:15:00+00:00
jdubois,cndlovu,email,2026-04-02 10:15:00+00:00
jdubois,jokonkwo,email_cc,2026-04-02 10:15:00+00:00
jdubois,adubois,email_cc,2026-04-02 10:15:00+00:00
msharif,rchowdhury,email,2026-04-02 11:00:00+00:00
msharif,knguyen,email,2026-04-02 11:00:00+00:00
msharif,carlosgarcia,email,2026-04-02 11:00:00+00:00
msharif,lrossi,email,2026-04-02 11:00:00+00:00
msharif,mgarcia,email_cc,2026-04-02 11:00:00+00:00
adubois,tsato,email,2026-04-02 12:00:00+00:00
adubois,mgarcia,email,2026-04-02 12:00:00+00:00
adubois,rpatel,email,2026-04-02 12:00:00+00:00
adubois,jokonkwo,email,2026-04-02 12:00:00+00:00
adubois,jhassan,email_cc,2026-04-02 12:00:00+00:00
adubois,jdubois,email_cc,2026-04-02 12:00:00+00:00
jhassan,hwang,email,2026-04-02 13:30:00+00:00
jhassan,tkobayashi,email,2026-04-02 13:30:00+00:00
jhassan,rprasad,email,2026-04-02 13:30:00+00:00
jhassan,tsato,email_cc,2026-04-02 13:30:00+00:00
jhassan,ljohansson,email_cc,2026-04-02 13:30:00+00:00
rpatel,adubois,email,2026-04-02 14:00:00+00:00
rpatel,jokonkwo,email,2026-04-02 14:00:00+00:00
rpatel,mgarcia,email,2026-04-02 14:00:00+00:00
rpatel,nkhatri,email_cc,2026-04-02 14:00:00+00:00
rpatel,amustafa,email_cc,2026-04-02 14:00:00+00:00
mgarcia,tsato,email,2026-04-02 15:00:00+00:00
mgarcia,jhassan,email,2026-04-02 15:00:00+00:00
mgarcia,msharif,email,2026-04-02 15:00:00+00:00
mgarcia,adubois,email_cc,2026-04-02 15:00:00+00:00
mgarcia,rpatel,email_cc,2026-04-02 15:00:00+00:00
msharif,rchowdhury,email,2026-04-02 16:00:00+00:00
msharif,knguyen,email,2026-04-02 16:00:00+00:00
msharif,carlosgarcia,email,2026-04-02 16:00:00+00:00
msharif,lrossi,email,2026-04-02 16:00:00+00:00
msharif,mgarcia,email_cc,2026-04-02 16:00:00+00:00
msharif,eabbas,email_cc,2026-04-02 16:00:00+00:00
mabebe,rmensah,email,2026-04-02 17:30:00+00:00
mabebe,fpereira,email,2026-04-02 17:30:00+00:00
mabebe,cndlovu,email,2026-04-02 17:30:00+00:00
mabebe,jdubois,email_cc,2026-04-02 17:30:00+00:00
mabebe,jokonkwo,email_cc,2026-04-02 17:30:00+00:00
jhassan,tsato,email,2026-04-03 09:15:00+00:00
jhassan,ljohansson,email,2026-04-03 09:15:00+00:00
jhassan,hwang,email,2026-04-03 09:15:00+00:00
jhassan,adubois,email_cc,2026-04-03 09:15:00+00:00
jhassan,mgarcia,email_cc,2026-04-03 09:15:00+00:00
mgarcia,rchowdhury,email,2026-04-03 10:00:00+00:00
mgarcia,msharif,email,2026-04-03 10:00:00+00:00
mgarcia,knguyen,email,2026-04-03 10:00:00+00:00
mgarcia,carlosgarcia,email,2026-04-03 10:00:00+00:00
mgarcia,lrossi,email,2026-04-03 10:00:00+00:00
mgarcia,adubois,email_cc,2026-04-03 10:00:00+00:00
mgarcia,jdubois,email_cc,2026-04-03 10:00:00+00:00
adubois,rpatel,email,2026-04-03 11:30:00+00:00
adubois,jokonkwo,email,2026-04-03 11:30:00+00:00
adubois,mgarcia,email,2026-04-03 11:30:00+00:00
adubois,tsato,email_cc,2026-04-03 11:30:00+00:00
adubois,jdubois,email_cc,2026-04-03 11:30:00+00:00
mabebe,rmensah,email,2026-04-03 09:45:00+00:00
mabebe,fpereira,email,2026-04-03 09:45:00+00:00
mabebe,msilva,email,2026-04-03 09:45:00+00:00
mabebe,jokonkwo,email_cc,2026-04-03 09:45:00+00:00
mabebe,adeyokonkwo,email_cc,2026-04-03 09:45:00+00:00
tsato,jhassan,email,2026-04-03 10:45:00+00:00
tsato,ljohansson,email,2026-04-03 10:45:00+00:00
tsato,kpark,email,2026-04-03 10:45:00+00:00
tsato,tkobayashi,email,2026-04-03 10:45:00+00:00
tsato,adubois,email_cc,2026-04-03 10:45:00+00:00
tsato,ymorales,email_cc,2026-04-03 10:45:00+00:00
adubois,tsato,email,2026-04-03 12:00:00+00:00
adubois,jokonkwo,email,2026-04-03 12:00:00+00:00
adubois,rpatel,email,2026-04-03 12:00:00+00:00
adubois,mgarcia,email,2026-04-03 12:00:00+00:00
adubois,jdubois,email_cc,2026-04-03 12:00:00+00:00
